id;loopable;mae
706873169970148;0;0.2620805644476329
706932696615908;0;0.5741307907906195
706979909857611;0;0.9701692987385605
706980533860160;0;0.25976122735795637
707016255569561;0;0.29630739565820624
707017663393154;0;0.1229044433201875
707021837632856;0;0.6684428177192455
707048606218273;0;0.4885991885180192
707055074288029;0;0.3395861332260968
707056924141342;0;0.6509421098933739
707090793572291;0;0.34270475491750324
707127232674623;0;0.4161732955886645
707127273128683;0;0.4963372076671628
707152189708262;0;0.20535577883455733
707206089381889;0;0.5079235119882809
707241575058925;0;0.8306179875839833
707243725912709;0;0.13767811686089176
707277469421404;0;0.21980819548560124
707278018801838;0;0.44205751759565276
707314670299527;0;0.21230496782330202
707315755402456;0;0.4256330746304365
707351081254291;0;0.30739761584872843
707351172688863;0;0.42505031269229365
707351373239504;0;0.4037839387319601
707354743424432;0;0.34713265019591366
707390658807924;0;0.20657895213670216
707391631656603;0;0.4907841804512265
707464402719010;0;0.18600244704145777
707498759402670;0;0.33148787994220574
707500582222849;0;0.41698546478936566
707540688111144;0;0.44413799512457813
707573457393353;0;0.10566607518017553
707578859393081;0;0.7203198742910372
707613106042098;0;0.3556377850552895
707613441248785;0;0.10512607004862584
707642324869869;0;0.24697317954430392
707650278574272;0;0.23277047345850777
707652605934410;0;0.47718736006016604
707757136166052;0;0.6930609380221657
707759732166754;0;0.2784035687025669
707759782053814;0;0.3233588879247442
707821642713147;0;0.4211335202871594
707822719946306;0;0.6330421554181259
707832513769877;0;0.061405081830703624
707835223141369;0;0.6723395023270625
707906907007888;0;0.35253717878906443
707907164577150;0;0.3223257501707745
707909551090422;0;0.18245435537459986
707941895031596;0;0.49439402336023586
707981473466443;0;0.2129764012582205
707983601820302;0;0.9155964484107871
708014018500193;0;0.5797775847828226
708018806056183;0;0.27586850647348027
708053530781629;0;0.4383029370662933
708054568205816;0;0.3298304475277174
708058318652209;0;0.7101430669636842
708091560872799;0;0.05957095442686573
708114027708321;0;0.441337822072811
708127647368798;0;0.48382771543022496
708132371044291;0;0.2755038588663162
708170101389115;0;0.45536991691830986
708171177408448;0;0.49365238763755076
708203703673081;0;0.48661368496554136
708228607841725;0;0.38585325437256685
708238692467720;0;0.41966589389212017
708277253412651;0;0.0007153404479576114
708281581152980;0;0.4146060272212825
708315556981258;0;0.6522071776394537
708315983218593;0;0.5082314114537676
708352611255851;0;0.4224912660976697
708388217215464;0;0.12361855872609875
708393019265735;0;0.5339775070423497
708455253912692;0;0.47420383941728633
708489000549101;0;0.23556137743009026
708536773717800;0;0.4112184985301387
708540437167184;0;0.28703650059078045
708563125754295;0;0.04060865126431296
708574881544931;0;0.5053829483756472
708611145196586;0;0.1705568103034834
